<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.12	00:30:00	24013.78	24015.90	24000.65	24004.53	4294	0	95
2025.09.12	00:45:00	24004.40	24014.15	24002.28	24012.65	2159	0	95
2025.09.12	01:00:00	24012.53	24017.03	24004.78	24015.65	2263	0	95
2025.09.12	01:15:00	24015.53	24023.40	24013.90	24018.15	2485	0	95
2025.09.12	01:30:00	24018.28	24024.28	24017.15	24019.78	2502	0	95
2025.09.12	01:45:00	24019.90	24025.03	24015.90	24019.15	3319	0	95
2025.09.12	02:00:00	24019.03	24020.28	24005.78	24012.53	6794	0	95
2025.09.12	02:15:00	24012.40	24022.65	24010.65	24017.65	4008	0	95
2025.09.12	02:30:00	24017.53	24018.90	24008.25	24011.65	3448	0	95
2025.09.12	02:45:00	24011.75	24015.15	24007.03	24009.28	2911	0	95
2025.09.12	03:00:00	24009.40	24014.90	24005.25	24014.40	2498	0	95
2025.09.12	03:15:00	24014.28	24016.75	24003.50	24007.90	3150	0	95
2025.09.12	03:30:00	24007.78	24008.78	24002.25	24005.28	3625	0	95
2025.09.12	03:45:00	24005.40	24007.28	24000.90	24004.28	2970	0	95
2025.09.12	04:00:00	24004.40	24005.90	23996.00	23997.53	2455	0	95
2025.09.12	04:15:00	23997.40	23997.90	23991.78	23994.40	2853	0	95
2025.09.12	04:30:00	23994.28	24004.15	23991.78	24003.03	2353	0	95
2025.09.12	04:45:00	24003.15	24006.65	24000.53	24003.03	1634	0	95
2025.09.12	05:00:00	24003.15	24005.40	24000.78	24002.90	1625	0	95
2025.09.12	05:15:00	24002.78	24006.28	23999.65	24001.65	1149	0	95
2025.09.12	05:30:00	24001.78	24003.28	24000.15	24002.53	1349	0	95
2025.09.12	05:45:00	24002.65	24009.15	24000.15	24008.28	1063	0	95
2025.09.12	06:00:00	24008.15	24018.03	24007.15	24015.28	1732	0	95
2025.09.12	06:15:00	24015.15	24021.25	24011.90	24018.28	1612	0	95
2025.09.12	06:30:00	24018.15	24023.78	24017.03	24023.15	1223	0	95
2025.09.12	06:45:00	24023.03	24024.65	24018.03	24019.40	1206	0	95
2025.09.12	07:00:00	24019.53	24026.90	24018.03	24024.28	1855	0	95
2025.09.12	07:15:00	24024.15	24027.65	24022.40	24027.28	1725	0	95
2025.09.12	07:30:00	24027.15	24034.53	24024.15	24033.28	2531	0	95
2025.09.12	07:45:00	24033.15	24039.03	24031.90	24034.15	1701	0	95
2025.09.12	08:00:00	24034.28	24034.90	24024.40	24028.53	3556	0	95
2025.09.12	08:15:00	24028.65	24031.65	24013.03	24018.40	3791	0	95
2025.09.12	08:30:00	24018.53	24023.90	24007.28	24007.90	4533	0	95
2025.09.12	08:45:00	24007.75	24023.65	24005.90	24023.03	4482	0	95
2025.09.12	09:00:00	24022.90	24030.90	24017.25	24021.15	9686	0	95
2025.09.12	09:15:00	24021.28	24027.15	24015.75	24022.15	5476	0	95
2025.09.12	09:30:00	24022.03	24022.40	24006.15	24008.53	7162	0	95
2025.09.12	09:45:00	24008.40	24018.78	24007.15	24009.90	4886	0	95
2025.09.12	10:00:00	24010.03	24018.40	23984.00	23984.15	12649	0	95
2025.09.12	10:15:00	23984.28	23992.28	23968.40	23990.78	12050	0	95
2025.09.12	10:30:00	23990.65	24000.15	23986.78	23998.03	5218	0	95
2025.09.12	10:45:00	23998.15	24002.65	23993.65	24002.15	4964	0	95
2025.09.12	11:00:00	24002.28	24005.00	23997.90	24003.78	3956	0	95
2025.09.12	11:15:00	24003.65	24004.78	23996.53	24001.78	3455	0	95
2025.09.12	11:30:00	24001.65	24008.78	23995.40	24007.15	5260	0	95
2025.09.12	11:45:00	24007.28	24018.40	24005.90	24010.40	3863	0	95
2025.09.12	12:00:00	24010.53	24013.65	24004.78	24011.78	3693	0	95
2025.09.12	12:15:00	24011.90	24016.03	24009.65	24015.15	3247	0	95
2025.09.12	12:30:00	24015.03	24021.03	24011.40	24018.78	3188	0	95
2025.09.12	12:45:00	24018.90	24023.28	24016.78	24022.15	3266	0	95
2025.09.12	13:00:00	24022.28	24023.28	24009.03	24013.40	4944	0	95
2025.09.12	13:15:00	24012.90	24025.40	24009.15	24024.78	3550	0	95
2025.09.12	13:30:00	24024.65	24028.40	24020.40	24028.03	3447	0	95
2025.09.12	13:45:00	24027.90	24047.50	24026.78	24044.15	4519	0	95
2025.09.12	14:00:00	24044.28	24046.28	24024.28	24032.03	6493	0	95
2025.09.12	14:15:00	24032.15	24043.65	24027.00	24036.40	7430	0	95
2025.09.12	14:30:00	24036.28	24038.28	24014.28	24031.28	17303	0	95
2025.09.12	14:45:00	24031.40	24044.03	24030.90	24041.53	6552	0	95
2025.09.12	15:00:00	24041.40	24051.15	24038.53	24047.78	8999	0	95
2025.09.12	15:15:00	24047.65	24049.40	24037.15	24039.28	11230	0	95
2025.09.12	15:30:00	24039.40	24062.65	24001.28	24029.40	136121	0	95
2025.09.12	15:45:00	24029.53	24049.15	24016.15	24042.50	68671	0	95
2025.09.12	16:00:00	24042.50	24060.40	24028.00	24031.03	65531	0	95
2025.09.12	16:15:00	24031.15	24075.78	24025.90	24070.78	50674	0	95
2025.09.12	16:30:00	24070.90	24087.65	24064.15	24081.15	39368	0	95
2025.09.12	16:45:00	24081.28	24115.15	24079.03	24105.40	36339	0	95
2025.09.12	17:00:00	24105.53	24110.90	24082.53	24094.78	34940	0	95
2025.09.12	17:15:00	24094.65	24104.78	24078.65	24086.53	30219	0	95
2025.09.12	17:30:00	24086.40	24096.40	24076.03	24079.53	28810	0	95
2025.09.12	17:45:00	24079.65	24099.15	24071.90	24090.53	24744	0	95
2025.09.12	18:00:00	24090.40	24100.15	24071.15	24097.03	23588	0	95
2025.09.12	18:15:00	24097.15	24106.15	24091.40	24104.90	20263	0	95
2025.09.12	18:30:00	24104.78	24111.78	24095.65	24100.90	19480	0	95
2025.09.12	18:45:00	24100.78	24121.53	24096.40	24109.78	20495	0	95
2025.09.12	19:00:00	24109.90	24111.28	24097.03	24104.28	17572	0	95
2025.09.12	19:15:00	24104.40	24110.53	24098.28	24100.28	14536	0	95
2025.09.12	19:30:00	24100.40	24106.40	24090.90	24103.03	16630	0	95
2025.09.12	19:45:00	24102.90	24127.90	24102.40	24123.28	17548	0	95
2025.09.12	20:00:00	24123.40	24124.40	24112.40	24123.40	14063	0	95
2025.09.12	20:15:00	24123.53	24125.65	24116.28	24121.65	13599	0	95
2025.09.12	20:30:00	24121.53	24142.40	24119.15	24138.90	18846	0	95
2025.09.12	20:45:00	24138.78	24158.40	24118.00	24153.53	23290	0	95
2025.09.12	21:00:00	24153.65	24156.90	24135.00	24138.53	15955	0	95
2025.09.12	21:15:00	24138.65	24140.78	24119.00	24124.03	21105	0	95
2025.09.12	21:30:00	24124.15	24125.90	24087.15	24112.78	44438	0	95
2025.09.12	21:45:00	24112.90	24132.65	24107.75	24109.03	48478	0	95
2025.09.15	00:00:00	24107.25	24121.28	24099.28	24120.40	6046	0	95
2025.09.15	00:15:00	24120.25	24129.15	24115.90	24121.90	5321	0	95
2025.09.15	00:30:00	24121.78	24125.65	24118.03	24123.90	1995	0	95
2025.09.15	00:45:00	24123.78	24127.90	24120.50	24124.15	1685	0	95
2025.09.15	01:00:00	24124.28	24128.40	24117.15	24119.65	2174	0	95
2025.09.15	01:15:00	24119.75	24122.15	24110.65	24110.90	2085	0	95
2025.09.15	01:30:00	24110.78	24113.90	24099.78	24108.15	4536	0	95
2025.09.15	01:45:00	24108.03	24111.65	24101.03	24110.15	3790	0	95
2025.09.15	02:00:00	24110.28	24114.40	24099.78	24112.90	6623	0	95
2025.09.15	02:15:00	24112.78	24113.40	24091.90	24095.28	7103	0	95
2025.09.15	02:30:00	24095.15	24103.40	24094.28	24098.28	4533	0	95
2025.09.15	02:45:00	24098.40	24113.78	24097.15	24109.15	3988	0	95
2025.09.15	03:00:00	24109.28	24112.40	24105.25	24107.15	4760	0	95
2025.09.15	03:15:00	24107.28	24112.50	24104.90	24112.50	2731	0	95
2025.09.15	03:30:00	24112.90	24117.03	24108.00	24110.65	3766	0	95
2025.09.15	03:45:00	24110.78	24117.40	24110.78	24113.50	3474	0	95
2025.09.15	04:00:00	24113.90	24122.28	24107.78	24119.40	4282	0	95
2025.09.15	04:15:00	24119.25	24122.53	24114.00	24118.53	3197	0	95
2025.09.15	04:30:00	24118.40	24118.53	24111.65	24117.65	1668	0	95
2025.09.15	04:45:00	24117.78	24120.03	24114.40	24117.65	1742	0	95
2025.09.15	05:00:00	24117.78	24123.40	24115.90	24122.78	1813	0	95
2025.09.15	05:15:00	24122.65	24130.65	24120.03	24120.65	2527	0	95
2025.09.15	05:30:00	24120.53	24127.40	24117.90	24125.53	1859	0	95
2025.09.15	05:45:00	24125.65	24127.90	24120.90	24121.15	1765	0	95
2025.09.15	06:00:00	24121.03	24127.65	24119.90	24122.65	1764	0	95
2025.09.15	06:15:00	24122.78	24129.40	24120.40	24127.53	1462	0	95
2025.09.15	06:30:00	24127.40	24132.28	24127.40	24130.90	1117	0	95
2025.09.15	06:45:00	24131.03	24131.90	24127.15	24130.65	1064	0	95
2025.09.15	07:00:00	24130.53	24132.03	24127.75	24129.40	1818	0	95
2025.09.15	07:15:00	24129.28	24130.15	24122.65	24128.28	2515	0	95
2025.09.15	07:30:00	24128.40	24143.65	24126.28	24139.03	2681	0	95
2025.09.15	07:45:00	24138.75	24140.28	24134.40	24139.40	2971	0	95
2025.09.15	08:00:00	24139.50	24144.90	24135.40	24140.40	4723	0	95
2025.09.15	08:15:00	24140.53	24142.75	24131.65	24134.00	3388	0	95
2025.09.15	08:30:00	24133.90	24147.15	24132.03	24145.90	4028	0	95
2025.09.15	08:45:00	24146.00	24149.40	24141.78	24146.65	3395	0	95
2025.09.15	09:00:00	24146.53	24152.15	24143.00	24145.15	6877	0	95
2025.09.15	09:15:00	24145.03	24152.28	24138.15	24143.53	4560	0	95
2025.09.15	09:30:00	24143.65	24159.03	24140.15	24143.53	5930	0	95
2025.09.15	09:45:00	24143.65	24148.15	24137.53	24138.65	4907	0	95
2025.09.15	10:00:00	24138.53	24141.00	24075.75	24112.00	35259	0	95
2025.09.15	10:15:00	24111.90	24122.15	24094.65	24097.90	15814	0	95
2025.09.15	10:30:00	24098.00	24103.90	24079.25	24100.00	14861	0	95
2025.09.15	10:45:00	24099.90	24116.40	24090.53	24095.00	9035	0	95
2025.09.15	11:00:00	24094.25	24096.15	24086.15	24090.40	7775	0	95
2025.09.15	11:15:00	24090.53	24093.90	24079.78	24092.40	8375	0	95
2025.09.15	11:30:00	24092.25	24099.28	24088.75	24093.03	6873	0	95
2025.09.15	11:45:00	24092.90	24099.15	24092.15	24094.90	5089	0	95
2025.09.15	12:00:00	24095.03	24102.53	24091.65	24102.15	5510	0	95
2025.09.15	12:15:00	24102.03	24122.28	24100.65	24122.15	8888	0	95
2025.09.15	12:30:00	24122.03	24132.65	24115.00	24117.15	9698	0	95
2025.09.15	12:45:00	24117.28	24129.03	24115.65	24126.65	6347	0	95
2025.09.15	13:00:00	24126.78	24144.28	24125.25	24138.65	9495	0	95
2025.09.15	13:15:00	24138.53	24140.40	24131.28	24134.03	6595	0	95
2025.09.15	13:30:00	24134.15	24147.40	24129.15	24141.90	8169	0	95
2025.09.15	13:45:00	24142.03	24146.40	24134.90	24143.65	6783	0	95
2025.09.15	14:00:00	24143.53	24152.75	24141.00	24148.03	8133	0	95
2025.09.15	14:15:00	24147.90	24171.65	24143.00	24156.50	19093	0	95
2025.09.15	14:30:00	24156.75	24157.00	24139.28	24154.78	14239	0	95
2025.09.15	14:45:00	24154.90	24172.53	24147.65	24172.15	9739	0	95
2025.09.15	15:00:00	24172.28	24178.78	24168.53	24171.78	9657	0	95
2025.09.15	15:15:00	24171.65	24182.40	24162.03	24177.28	14783	0	95
2025.09.15	15:30:00	24177.40	24226.03	24172.25	24203.03	124850	0	95
2025.09.15	15:45:00	24203.15	24261.65	24202.90	24260.28	55360	0	95
2025.09.15	16:00:00	24260.40	24264.65	24237.53	24247.03	50351	0	95
2025.09.15	16:15:00	24246.90	24257.15	24227.50	24253.78	41051	0	95
2025.09.15	16:30:00	24253.90	24257.78	24236.75	24255.03	36938	0	95
2025.09.15	16:45:00	24255.15	24261.65	24239.65	24261.28	25777	0	95
2025.09.15	17:00:00	24261.40	24269.40	24245.90	24255.53	26279	0	95
2025.09.15	17:15:00	24255.65	24263.53	24239.90	24253.15	19029	0	95
2025.09.15	17:30:00	24253.03	24275.00	24249.65	24260.78	19429	0	95
2025.09.15	17:45:00	24260.90	24289.03	24258.65	24279.53	22593	0	95
2025.09.15	18:00:00	24279.65	24292.75	24265.40	24285.28	24298	0	95
2025.09.15	18:15:00	24285.15	24290.53	24267.50	24269.28	18939	0	95
2025.09.15	18:30:00	24269.15	24286.90	24268.28	24283.28	16262	0	95
2025.09.15	18:45:00	24283.15	24283.40	24260.65	24265.53	20689	0	95
2025.09.15	19:00:00	24265.65	24279.78	24262.15	24265.28	19029	0	95
2025.09.15	19:15:00	24265.40	24267.90	24252.78	24254.03	20711	0	95
2025.09.15	19:30:00	24253.90	24272.40	24248.65	24268.03	19560	0	95
2025.09.15	19:45:00	24267.90	24287.90	24262.78	24286.40	15249	0	95
2025.09.15	20:00:00	24286.28	24290.15	24272.78	24281.28	18108	0	95
2025.09.15	20:15:00	24281.40	24284.28	24263.53	24263.90	17472	0	95
2025.09.15	20:30:00	24263.78	24279.03	24245.00	24251.28	21798	0	95
2025.09.15	20:45:00	24251.15	24272.90	24251.03	24270.78	18560	0	95
2025.09.15	21:00:00	24270.90	24277.78	24261.90	24270.53	17153	0	95
2025.09.15	21:15:00	24270.40	24276.90	24261.15	24273.03	17844	0	95
2025.09.15	21:30:00	24272.90	24284.53	24268.40	24277.53	20289	0	95
2025.09.15	21:45:00	24277.40	24314.78	24264.90	24310.78	44569	0	95
2025.09.15	22:00:00	24310.90	24313.50	24285.53	24287.28	15316	0	95
2025.09.15	22:15:00	24287.40	24297.28	24286.03	24289.28	3296	0	95
2025.09.15	22:30:00	24289.40	24301.40	24288.78	24300.65	2499	0	95
2025.09.15	22:45:00	24300.53	24303.03	24295.53	24296.15	3560	0	95
2025.09.16	00:00:00	24287.50	24296.25	24284.65	24291.03	8345	0	95
2025.09.16	00:15:00	24291.15	24295.40	24286.28	24288.28	3648	0	95
2025.09.16	00:30:00	24288.40	24291.65	24283.65	24291.03	3116	0	95
2025.09.16	00:45:00	24291.15	24292.40	24284.53	24288.65	2531	0	95
2025.09.16	01:00:00	24288.53	24292.28	24285.90	24288.65	1943	0	95
2025.09.16	01:15:00	24288.75	24307.65	24288.75	24303.90	4034	0	95
2025.09.16	01:30:00	24303.75	24304.75	24297.90	24300.28	2277	0	95
2025.09.16	01:45:00	24300.15	24305.28	24295.65	24304.53	2712	0	95
2025.09.16	02:00:00	24304.65	24304.90	24296.40	24298.15	5897	0	95
2025.09.16	02:15:00	24298.00	24300.25	24292.15	24293.90	4290	0	95
2025.09.16	02:30:00	24293.65	24299.40	24284.65	24298.53	5052	0	95
2025.09.16	02:45:00	24298.65	24304.15	24295.03	24302.65	3351	0	95
2025.09.16	03:00:00	24302.78	24313.75	24299.28	24309.28	3864	0	95
2025.09.16	03:15:00	24309.40	24311.40	24306.65	24306.90	2800	0	95
2025.09.16	03:30:00	24306.78	24319.40	24306.65	24318.15	3810	0	95
2025.09.16	03:45:00	24318.28	24320.15	24311.03	24314.03	3351	0	95
2025.09.16	04:00:00	24313.90	24319.00	24311.53	24318.15	3140	0	95
2025.09.16	04:15:00	24318.03	24323.90	24317.90	24323.03	2419	0	95
2025.09.16	04:30:00	24323.15	24341.50	24322.90	24330.40	5832	0	95
2025.09.16	04:45:00	24330.50	24331.90	24325.53	24328.90	2310	0	95
2025.09.16	05:00:00	24329.03	24336.65	24327.65	24334.40	2574	0	95
2025.09.16	05:15:00	24334.28	24338.78	24331.53	24337.15	2024	0	95
2025.09.16	05:30:00	24337.25	24345.15	24335.78	24339.40	3306	0	95
2025.09.16	05:45:00	24339.50	24344.15	24336.40	24342.78	3440	0	95
2025.09.16	06:00:00	24342.65	24343.15	24334.40	24334.75	2238	0	95
2025.09.16	06:15:00	24335.00	24342.78	24334.90	24338.90	2345	0	95
2025.09.16	06:30:00	24338.75	24342.65	24334.90	24339.75	1135	0	95
2025.09.16	06:45:00	24340.00	24340.25	24335.28	24338.25	258	0	95
2025.09.16	07:00:00	24337.75	24350.50	24335.00	24347.75	725	0	95
2025.09.16	07:15:00	24347.50	24349.00	24339.50	24347.00	1350	0	95
2025.09.16	07:30:00	24347.00	24349.78	24341.90	24348.15	1268	0	95
2025.09.16	07:45:00	24348.00	24360.15	24344.00	24352.75	1833	0	95
2025.09.16	08:00:00	24352.75	24360.90	24351.25	24359.40	1635	0	95
2025.09.16	08:15:00	24359.53	24360.78	24349.78	24351.75	1454	0	95
2025.09.16	08:30:00	24351.75	24353.65	24343.00	24351.50	1579	0	95
2025.09.16	08:45:00	24351.78	24351.78	24343.25	24345.75	1213	0	95
2025.09.16	09:00:00	24345.90	24362.15	24339.90	24357.75	6917	0	95
2025.09.16	09:15:00	24357.90	24372.25	24351.15	24367.40	13701	0	95
2025.09.16	09:30:00	24367.28	24375.03	24361.65	24366.90	11031	0	95
2025.09.16	09:45:00	24366.78	24367.15	24352.75	24359.25	7175	0	95
2025.09.16	10:00:00	24359.15	24392.28	24358.25	24391.15	13879	0	95
2025.09.16	10:15:00	24391.00	24395.03	24382.15	24393.50	7963	0	95
2025.09.16	10:30:00	24393.65	24395.00	24383.65	24392.65	5900	0	95
2025.09.16	10:45:00	24392.78	24403.15	24389.78	24395.50	7605	0	95
2025.09.16	11:00:00	24395.40	24401.28	24392.40	24393.00	5817	0	95
2025.09.16	11:15:00	24392.90	24394.25	24384.00	24388.15	4608	0	95
2025.09.16	11:30:00	24388.03	24388.40	24372.28	24377.40	5674	0	95
2025.09.16	11:45:00	24377.25	24382.65	24375.15	24381.40	4127	0	95
2025.09.16	12:00:00	24381.50	24381.90	24372.65	24377.15	4563	0	95
2025.09.16	12:15:00	24377.25	24385.28	24374.78	24382.90	4390	0	95
2025.09.16	12:30:00	24383.03	24384.03	24374.03	24375.65	4406	0	95
2025.09.16	12:45:00	24375.53	24386.15	24374.90	24379.78	4531	0	95
2025.09.16	13:00:00	24379.65	24380.65	24370.40	24375.40	7870	0	95
2025.09.16	13:15:00	24375.28	24375.65	24354.50	24365.90	9357	0	95
2025.09.16	13:30:00	24365.75	24369.40	24354.03	24356.90	7354	0	95
2025.09.16	13:45:00	24357.03	24364.90	24354.40	24360.28	8155	0	95
2025.09.16	14:00:00	24360.40	24362.40	24344.03	24353.50	9295	0	95
2025.09.16	14:15:00	24353.90	24357.28	24342.40	24344.00	11405	0	95
2025.09.16	14:30:00	24342.50	24363.65	24341.00	24355.65	16133	0	95
2025.09.16	14:45:00	24355.50	24361.15	24343.65	24352.40	10601	0	95
2025.09.16	15:00:00	24352.53	24365.40	24348.40	24352.25	12336	0	95
2025.09.16	15:15:00	24352.25	24365.53	24342.28	24343.90	16875	0	95
2025.09.16	15:30:00	24344.03	24355.65	24308.00	24323.28	143195	0	95
2025.09.16	15:45:00	24323.40	24326.03	24280.03	24294.00	95049	0	95
2025.09.16	16:00:00	24294.00	24311.65	24279.15	24294.53	80217	0	95
2025.09.16	16:15:00	24294.65	24316.53	24291.40	24295.40	53849	0	95
2025.09.16	16:30:00	24295.53	24313.53	24284.65	24288.65	45176	0	95
2025.09.16	16:45:00	24288.53	24307.15	24284.00	24294.78	35218	0	95
2025.09.16	17:00:00	24294.90	24296.65	24268.50	24287.78	35058	0	95
2025.09.16	17:15:00	24287.65	24300.03	24273.90	24276.15	32517	0	95
2025.09.16	17:30:00	24276.03	24282.65	24260.90	24270.65	25621	0	95
2025.09.16	17:45:00	24270.53	24283.53	24261.00	24267.15	24062	0	95
2025.09.16	18:00:00	24267.03	24278.40	24257.65	24276.40	23390	0	95
2025.09.16	18:15:00	24276.28	24286.53	24268.75	24285.03	17527	0	95
2025.09.16	18:30:00	24285.15	24286.28	24266.78	24279.15	20425	0	95
2025.09.16	18:45:00	24279.03	24291.28	24273.90	24282.53	19059	0	95
2025.09.16	19:00:00	24282.40	24297.65	24281.78	24296.28	16910	0	95
2025.09.16	19:15:00	24296.40	24304.78	24290.15	24292.15	13916	0	95
2025.09.16	19:30:00	24292.28	24295.90	24284.28	24288.78	16587	0	95
2025.09.16	19:45:00	24288.65	24298.40	24281.78	24293.78	14782	0	95
2025.09.16	20:00:00	24293.90	24297.65	24282.90	24286.28	15612	0	95
2025.09.16	20:15:00	24286.15	24296.03	24284.65	24291.40	13830	0	95
2025.09.16	20:30:00	24291.28	24300.90	24288.03	24297.40	12833	0	95
2025.09.16	20:45:00	24297.28	24310.15	24297.28	24308.15	12866	0	95
2025.09.16	21:00:00	24308.03	24319.28	24306.90	24311.90	12279	0	95
2025.09.16	21:15:00	24312.03	24315.28	24295.40	24299.03	15152	0	95
2025.09.16	21:30:00	24298.90	24305.40	24291.28	24298.03	22998	0	95
2025.09.16	21:45:00	24297.90	24322.25	24278.78	24285.53	41426	0	95
2025.09.16	22:00:00	24285.40	24299.53	24282.40	24295.28	11799	0	95
2025.09.16	22:15:00	24295.40	24301.40	24294.90	24299.40	2598	0	95
2025.09.16	22:30:00	24299.28	24303.40	24298.90	24302.65	2101	0	95
2025.09.16	22:45:00	24302.78	24303.65	24290.75	24290.75	3422	0	95
2025.09.17	00:00:00	24288.25	24301.03	24285.50	24300.28	3857	0	95
2025.09.17	00:15:00	24300.15	24307.15	24295.90	24306.28	1427	0	95
2025.09.17	00:30:00	24306.40	24312.00	24305.28	24307.28	1390	0	95
2025.09.17	00:45:00	24307.40	24311.25	24305.78	24306.40	848	0	95
2025.09.17	01:00:00	24306.25	24310.65	24305.78	24305.90	686	0	95
2025.09.17	01:15:00	24305.78	24307.40	24297.25	24298.65	1079	0	95
2025.09.17	01:30:00	24298.53	24305.00	24297.65	24300.65	1131	0	95
2025.09.17	01:45:00	24300.78	24307.15	24299.78	24303.65	1040	0	95
2025.09.17	02:00:00	24303.53	24310.65	24291.78	24294.65	3296	0	95
2025.09.17	02:15:00	24294.53	24300.90	24293.40	24300.75	2576	0	95
2025.09.17	02:30:00	24300.75	24304.03	24292.65	24294.90	1677	0	95
2025.09.17	02:45:00	24294.78	24303.40	24293.25	24301.15	1534	0	95
2025.09.17	03:00:00	24301.28	24307.75	24300.90	24305.03	1825	0	95
2025.09.17	03:15:00	24304.90	24305.15	24296.40	24301.40	2249	0	95
2025.09.17	03:30:00	24301.28	24301.28	24289.78	24294.15	2784	0	95
2025.09.17	03:45:00	24294.00	24296.90	24291.40	24291.65	1516	0	95
2025.09.17	04:00:00	24291.78	24294.15	24284.65	24286.53	1722	0	95
2025.09.17	04:15:00	24286.65	24288.03	24273.50	24278.90	2110	0	95
2025.09.17	04:30:00	24278.75	24285.15	24276.40	24282.90	1888	0	95
2025.09.17	04:45:00	24282.78	24285.90	24278.40	24284.25	1573	0	95
2025.09.17	05:00:00	24284.40	24285.28	24279.90	24284.65	1272	0	95
2025.09.17	05:15:00	24284.53	24286.40	24281.40	24282.65	851	0	95
2025.09.17	05:30:00	24282.78	24283.25	24278.40	24281.25	1099	0	95
2025.09.17	05:45:00	24281.15	24283.25	24277.25	24278.90	932	0	95
2025.09.17	06:00:00	24279.03	24283.03	24273.65	24273.90	1716	0	95
2025.09.17	06:15:00	24273.78	24277.65	24268.53	24272.90	1797	0	95
2025.09.17	06:30:00	24272.78	24282.28	24271.65	24279.28	1035	0	95
2025.09.17	06:45:00	24279.40	24281.03	24276.25	24279.65	773	0	95
2025.09.17	07:00:00	24279.78	24288.00	24269.90	24280.00	2528	0	95
2025.09.17	07:15:00	24280.00	24281.25	24262.15	24271.65	2874	0	95
2025.09.17	07:30:00	24271.53	24277.15	24268.00	24275.50	2348	0	95
2025.09.17	07:45:00	24275.40	24280.40	24274.25	24278.50	1408	0	95
2025.09.17	08:00:00	24278.50	24285.25	24269.78	24281.65	3292	0	95
2025.09.17	08:15:00	24281.50	24289.40	24276.90	24285.15	2423	0	95
2025.09.17	08:30:00	24285.03	24290.15	24277.28	24289.28	2208	0	95
2025.09.17	08:45:00	24289.15	24293.40	24286.40	24291.15	1741	0	95
2025.09.17	09:00:00	24291.28	24298.15	24284.15	24291.90	5906	0	95
2025.09.17	09:15:00	24292.03	24308.53	24289.90	24307.40	3702	0	95
2025.09.17	09:30:00	24307.28	24312.03	24300.53	24305.40	3658	0	95
2025.09.17	09:45:00	24305.28	24312.15	24303.03	24310.15	3269	0	95
2025.09.17	10:00:00	24310.28	24310.40	24287.75	24288.15	5839	0	95
2025.09.17	10:15:00	24288.25	24291.28	24282.03	24287.90	4326	0	95
2025.09.17	10:30:00	24288.03	24288.78	24217.03	24245.90	25718	0	95
2025.09.17	10:45:00	24245.78	24280.00	24239.50	24273.50	11583	0	95
2025.09.17	11:00:00	24273.50	24287.25	24269.75	24278.40	6923	0	95
2025.09.17	11:15:00	24278.25	24285.90	24271.25	24283.15	4481	0	95
2025.09.17	11:30:00	24283.28	24288.50	24276.65	24276.65	3902	0	95
2025.09.17	11:45:00	24276.78	24284.75	24266.50	24271.90	4346	0	95
2025.09.17	12:00:00	24271.75	24280.15	24263.50	24263.90	4447	0	95
2025.09.17	12:15:00	24264.00	24271.78	24258.53	24261.90	4125	0	95
2025.09.17	12:30:00	24262.03	24267.90	24249.78	24258.75	5470	0	95
